submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,pop,,,,,
12/17/2020,WY,40593,35113,5480,283,53,261868,,,,,
12/18/2020,AK,41905,,,487,0,306967,,,,,
12/18/2020,AL,315683,257546,58137,5348,1166,2171853,,,,,
12/18/2020,AR,197421,,,2878,956,1316299,,,,,
12/18/2020,AZ,442671,424599,18072,7635,526,2844526,,,,,
12/18/2020,CA,1764374,,,41012,0,13680081,,,,,
12/18/2020,CO,304107,291658,12449,3693,140,2212898,,,,,
12/18/2020,CT,162782,153203,9579,2680,26,1487891,,,,,
12/18/2020,DC,26104,,,274,0,296719,,,,,
12/18/2020,DE,49109,47234,1875,341,4,405885,,,,,
12/18/2020,FL,1161953,,,12827,4137,8989580,,,,,
12/18/2020,GA,576537,500265,76272,8141,2049,4088801,,,,,
12/18/2020,HI,19539,,,122,0,519508,,,,,
12/18/2020,IA,264758,,,2200,609,1336417,,,,,
12/18/2020,ID,128218,106967,21251,1340,271,667796,,,,,
12/18/2020,IL,886805,886805,0,7377,0,5296715,,,,,
12/18/2020,IN,453139,,,5949,0,2795541,,,,,
12/18/2020,KS,200426,171389,29037,5857,0,1233215,,,,,
12/18/2020,KY,237190,192448,44742,3169,998,1927164,,,,,
12/18/2020,LA,282434,,,3113,693,1964981,,,,,
12/18/2020,MA,312829,302933,9896,5632,0,2808254,,,,,
12/18/2020,MD,248754,,,2201,0,2378814,,,,,
12/18/2020,ME,18742,16268,2474,401,78,721830,,,,,
12/18/2020,MI,491875,454956,36919,4519,339,4532233,,,,,
12/18/2020,MN,391889,,,2718,330,2347201,,,,,
12/18/2020,MO,360330,,,3723,0,2712729,,,,,
12/18/2020,MS,192111,138486,53625,1700,1022,1274719,,,,,
12/18/2020,MT,75992,75992,0,509,0,482825,,,,,
12/18/2020,NC,466104,431219,34885,8444,1046,4327528,,,,,
12/18/2020,ND,89788,87420,2368,231,38,317498,,,,,
12/18/2020,NE,154745,,,1345,0,796793,,,,,
12/18/2020,NH,34960,,,696,195,614754,,,,,
12/18/2020,NJ,465901,,,4566,670,3553562,,,,,
12/18/2020,NM,127500,,,1455,0,901388,,,,,
12/18/2020,NV,199257,,,2878,0,1173814,,,,,
12/18/2020,NY,454282,,,8198,0,8108103,,,,,
12/18/2020,OH,605862,550468,55394,9684,1902,5127508,,,,,
12/18/2020,OK,258939,211966,46973,0,0,1664378,,,,,
12/18/2020,OR,100308,98588,1720,1372,0,1675562,,,,,
12/18/2020,PA,538655,490362,48293,9320,768,5567315,,,,,
12/18/2020,RI,77812,,,522,0,463388,,,,,
12/18/2020,SC,275144,251408,23736,3646,546,2137683,,,,,
12/18/2020,SD,93772,,,575,139,363438,,,,,
12/18/2020,TN,503651,452581,51070,10421,1945,2812133,,,,,
12/18/2020,TX,1555981,,,16792,3539,9977436,,,,,
12/18/2020,UT,246562,246562,0,2644,0,979709,,,,,
12/18/2020,VA,302972,259635,43337,3583,947,3364939,,,,,
12/18/2020,VT,6243,,,94,1,322539,,,,,
12/18/2020,WA,220268,,,3063,124,2885677,,,,,
12/18/2020,WI,486364,451676,34688,3921,686,2624358,,,,,
12/18/2020,WV,69751,57853,11898,1266,290,881917,,,,,
12/18/2020,WY,41359,35760,5599,766,119,261868,,,,,
12/19/2020,AK,42235,,,330,0,306967,,,,,
12/19/2020,AL,319904,260501,59403,4221,1266,2171853,,,,,
12/19/2020,AR,200114,,,2693,840,1316299,,,,,
12/19/2020,AZ,448231,429559,18672,5560,600,2844526,,,,,
12/19/2020,CA,1807982,,,43608,0,13680081,,,,,
12/19/2020,CO,306598,294055,12543,2491,94,2212898,,,,,
12/19/2020,CT,162782,153203,9579,0,0,1487891,,,,,
12/19/2020,DC,26342,,,238,0,296719,,,,,
12/19/2020,DE,50136,48249,1887,1027,12,405885,,,,,
12/19/2020,FL,1173409,,,11456,3839,8989580,,,,,
12/19/2020,GA,582300,504501,77799,5763,1527,4088801,,,,,
12/19/2020,HI,19691,,,152,0,519508,,,,,
12/19/2020,IA,266236,,,1478,324,1336417,,,,,
12/19/2020,ID,129069,107789,21280,851,29,667796,,,,,
12/19/2020,IL,894367,894367,0,7562,0,5296715,,,,,
12/19/2020,IN,457871,,,4732,0,2795541,,,,,
12/19/2020,KS,200426,171389,29037,0,0,1233215,,,,,
12/19/2020,KY,240564,194877,45687,3374,945,1927164,,,,,
12/19/2020,LA,282434,,,0,0,1964981,,,,,
12/19/2020,MA,316824,306928,9896,3995,0,2808254,,,,,
12/19/2020,MD,250808,,,2054,0,2378814,,,,,
12/19/2020,ME,18949,16459,2490,207,16,721830,,,,,
12/19/2020,MI,496056,458852,37204,4181,285,4532233,,,,,
12/19/2020,MN,394635,,,2746,218,2347201,,,,,
12/19/2020,MO,363114,,,2784,0,2712729,,,,,
12/19/2020,MS,194333,139515,54818,2222,1193,1274719,,,,,
12/19/2020,MT,76619,76619,0,627,0,482825,,,,,
12/19/2020,NC,472268,436625,35643,6164,758,4327528,,,,,
12/19/2020,ND,90039,87623,2416,251,48,317498,,,,,
12/19/2020,NE,155415,,,670,0,796793,,,,,
12/19/2020,NH,35609,,,649,304,614754,,,,,
12/19/2020,NJ,470652,,,4751,560,3553562,,,,,
12/19/2020,NM,128930,,,1430,0,901388,,,,,
12/19/2020,NV,201858,,,2601,0,1173814,,,,,
12/19/2020,NY,460856,,,6574,0,8108103,,,,,
12/19/2020,OH,614429,557616,56813,8567,1419,5127508,,,,,
12/19/2020,OK,262862,214946,47916,3923,943,1664378,,,,,
12/19/2020,OR,101814,100094,1720,1506,0,1675562,,,,,
12/19/2020,PA,548489,498332,50157,9834,1864,5567315,,,,,
12/19/2020,RI,77812,,,0,0,463388,,,,,
12/19/2020,SC,278466,254163,24303,3322,567,2137683,,,,,
12/19/2020,SD,94336,,,564,155,363438,,,,,
12/19/2020,TN,503651,452581,51070,0,0,2812133,,,,,
12/19/2020,TX,1573888,,,17907,4102,9977436,,,,,
12/19/2020,UT,248970,248970,0,2408,0,979709,,,,,
12/19/2020,VA,306848,262589,44259,3876,922,3364939,,,,,
12/19/2020,VT,6343,,,100,2,322539,,,,,
12/19/2020,WA,222600,,,2332,149,2885677,,,,,
12/19/2020,WI,490679,455351,35328,4315,640,2624358,,,,,
12/19/2020,WV,71215,59025,12190,1464,292,881917,,,,,
12/19/2020,WY,41488,35818,5670,129,71,261868,,,,,
12/20/2020,AK,42413,,,178,0,306967,,,,,
12/20/2020,AL,322452,262598,59854,2548,451,2171853,,,,,
12/20/2020,AR,201650,,,1536,220,1316299,,,,,
12/20/2020,AZ,453597,434349,19248,5366,576,2844526,,,,,
12/20/2020,CA,1854456,,,46474,0,13680081,,,,,
12/20/2020,CO,308890,296325,12565,2292,22,2212898,,,,,
12/20/2020,CT,162782,153203,9579,0,0,1487891,,,,,
12/20/2020,DC,26601,,,259,0,296719,,,,,
12/20/2020,DE,50616,48700,1916,480,29,405885,,,,,
12/20/2020,FL,1181549,,,8140,2718,8989580,,,,,
12/20/2020,GA,587918,509588,78330,5618,531,4088801,,,,,
12/20/2020,HI,19893,,,202,0,519508,,,,,
12/20/2020,IA,267249,,,1013,120,1336417,,,,,
12/20/2020,ID,129960,108424,21536,891,256,667796,,,,,
12/20/2020,IL,900370,900370,0,6003,0,5296715,,,,,
12/20/2020,IN,464354,,,6483,0,2795541,,,,,
12/20/2020,KS,200426,171389,29037,0,0,1233215,,,,,
12/20/2020,KY,242321,196279,46042,1757,355,1927164,,,,,
12/20/2020,LA,286145,,,3711,555,1964981,,,,,
12/20/2020,MA,320986,311090,9896,4162,0,2808254,,,,,
12/20/2020,MD,253073,,,2265,0,2378814,,,,,
12/20/2020,ME,19287,16722,2565,338,75,721830,,,,,
12/20/2020,MI,496056,458852,37204,0,0,4532233,,,,,
12/20/2020,MN,397319,,,2684,172,2347201,,,,,
12/20/2020,MO,365186,,,2072,0,2712729,,,,,
12/20/2020,MS,195500,139944,55556,1167,738,1274719,,,,,
12/20/2020,MT,77170,77170,0,551,0,482825,,,,,
12/20/2020,NC,479168,442682,36486,6900,843,4327528,,,,,
12/20/2020,ND,90121,87702,2419,82,3,317498,,,,,
12/20/2020,NE,156382,,,967,0,796793,,,,,
12/20/2020,NH,36542,,,933,221,614754,,,,,
12/20/2020,NJ,476340,,,5688,513,3553562,,,,,
12/20/2020,NM,129993,,,1063,0,901388,,,,,
12/20/2020,NV,203945,,,2087,0,1173814,,,,,
12/20/2020,NY,467569,,,6713,0,8108103,,,,,
12/20/2020,OH,622806,565329,57477,8377,664,5127508,,,,,
12/20/2020,OK,270198,220391,49807,7336,1891,1664378,,,,,
12/20/2020,OR,102930,101210,1720,1116,0,1675562,,,,,
12/20/2020,PA,555844,505347,50497,7355,340,5567315,,,,,
12/20/2020,RI,77812,,,0,0,463388,,,,,
12/20/2020,SC,281063,256534,24529,2597,226,2137683,,,,,
12/20/2020,SD,94727,,,391,79,363438,,,,,
12/20/2020,TN,519687,465908,53779,16036,2709,2812133,,,,,
12/20/2020,TX,1581668,,,7780,1386,9977436,,,,,
12/20/2020,UT,250964,250964,0,1994,0,979709,,,,,
12/20/2020,VA,310889,265784,45105,4041,846,3364939,,,,,
12/20/2020,VT,6443,,,100,6,322539,,,,,
12/20/2020,WA,224761,,,2161,68,2885677,,,,,
12/20/2020,WI,492724,457177,35547,2045,219,2624358,,,,,
12/20/2020,WV,72342,59889,12453,1127,263,881917,,,,,
12/20/2020,WY,41662,35982,5680,174,10,261868,,,,,
12/21/2020,AK,42563,,,150,0,306967,,,,,
12/21/2020,AL,324832,264791,60041,2380,187,2171853,,,,,
12/21/2020,AR,203107,,,1457,388,1316299,,,,,
12/21/2020,AZ,461345,441654,19691,7748,443,2844526,,,,,
12/21/2020,CA,1892348,,,37892,0,13680081,,,,,
12/21/2020,CO,311036,298417,12619,2146,54,2212898,,,,,
12/21/2020,CT,167377,157508,9869,4595,290,1487891,,,,,
12/21/2020,DC,26740,,,139,0,296719,,,,,
12/21/2020,DE,51056,49127,1929,440,13,405885,,,,,
12/21/2020,FL,1192456,,,10907,2004,8989580,,,,,
12/21/2020,GA,591438,512699,78739,3520,409,4088801,,,,,
12/21/2020,HI,20025,,,132,0,519508,,,,,
12/21/2020,IA,268127,,,878,335,1336417,,,,,
12/21/2020,ID,130877,109102,21775,917,239,667796,,,,,
12/21/2020,IL,905069,905069,0,4699,0,5296715,,,,,
12/21/2020,IN,468219,,,3865,0,2795541,,,,,
12/21/2020,KS,204600,175563,29037,4174,0,1233215,,,,,
12/21/2020,KY,244297,197968,46329,1976,287,1927164,,,,,
12/21/2020,LA,287261,,,1116,-12,1964981,,,,,
12/21/2020,MA,324746,314850,9896,3760,0,2808254,,,,,
12/21/2020,MD,255397,,,2324,0,2378814,,,,,
12/21/2020,ME,19285,16721,2564,-2,-1,721830,,,,,
12/21/2020,MI,501115,463403,37712,5059,508,4532233,,,,,
12/21/2020,MN,399311,,,1992,140,2347201,,,,,
12/21/2020,MO,368316,,,3130,0,2712729,,,,,
12/21/2020,MS,197691,140913,56778,2191,1222,1274719,,,,,
12/21/2020,MT,77324,77324,0,154,0,482825,,,,,
12/21/2020,NC,483647,446795,36852,4479,366,4327528,,,,,
12/21/2020,ND,90453,87947,2506,332,87,317498,,,,,
12/21/2020,NE,157103,,,721,0,796793,,,,,
12/21/2020,NH,37388,,,846,269,614754,,,,,
12/21/2020,NJ,480216,,,3876,705,3553562,,,,,
12/21/2020,NM,130808,,,815,0,901388,,,,,
12/21/2020,NV,205884,,,1939,0,1173814,,,,,
12/21/2020,NY,473238,,,5669,0,8108103,,,,,
12/21/2020,OH,629354,570774,58580,6548,1103,5127508,,,,,
12/21/2020,OK,272378,222315,50063,2180,256,1664378,,,,,
12/21/2020,OR,103755,102035,1720,825,0,1675562,,,,,
12/21/2020,PA,563589,511985,51604,7745,1107,5567315,,,,,
12/21/2020,RI,80231,,,2419,0,463388,,,,,
12/21/2020,SC,283557,258786,24771,2494,242,2137683,,,,,
12/21/2020,SD,95074,,,347,44,363438,,,,,
12/21/2020,TN,529578,474343,55235,9891,1456,2812133,,,,,
12/21/2020,TX,1591948,,,10280,1271,9977436,,,,,
12/21/2020,UT,252783,252783,0,1819,0,979709,,,,,
12/21/2020,VA,314482,268473,46009,3593,904,3364939,,,,,
12/21/2020,VT,6534,,,91,-2,322539,,,,,
12/21/2020,WA,226635,,,1874,18,2885677,,,,,
12/21/2020,WI,494353,458612,35741,1629,194,2624358,,,,,
12/21/2020,WV,73337,60678,12659,995,206,881917,,,,,
12/21/2020,WY,42118,36392,5726,456,46,261868,,,,,
12/22/2020,AK,43001,,,438,0,306967,,,,,
12/22/2020,AL,329811,268339,61472,4979,1431,2171853,,,,,
12/22/2020,AR,205048,,,1941,831,1316299,,,,,
12/22/2020,AZ,467215,447097,20118,5870,427,2844526,,,,,
12/22/2020,CA,1925007,,,32659,0,13680081,,,,,
12/22/2020,CO,313552,300691,12861,2516,242,2212898,,,,,
12/22/2020,CT,168960,158957,10003,1583,134,1487891,,,,,
12/22/2020,DC,26900,,,160,0,296719,,,,,
12/22/2020,DE,52235,50139,2096,1179,167,405885,,,,,
12/22/2020,FL,1202660,,,10204,3302,8989580,,,,,
12/22/2020,GA,600517,518902,81615,9079,2876,4088801,,,,,
12/22/2020,HI,20089,,,64,0,519508,,,,,
12/22/2020,IA,269210,,,1083,451,1336417,,,,,
12/22/2020,ID,132594,110351,22243,1717,468,667796,,,,,
12/22/2020,IL,911308,911308,0,6239,0,5296715,,,,,
12/22/2020,IN,471876,,,3657,0,2795541,,,,,
12/22/2020,KS,204600,173365,31235,0,2198,1233215,,,,,
12/22/2020,KY,247344,199942,47402,3047,1073,1927164,,,,,
12/22/2020,LA,290960,,,3699,933,1964981,,,,,
12/22/2020,MA,328039,318143,9896,3293,0,2808254,,,,,
12/22/2020,MD,257862,,,2465,0,2378814,,,,,
12/22/2020,ME,20491,17696,2795,1206,231,721830,,,,,
12/22/2020,MI,504629,466485,38144,3514,432,4532233,,,,,
12/22/2020,MN,401011,,,1700,149,2347201,,,,,
12/22/2020,MO,370439,,,2123,0,2712729,,,,,
12/22/2020,MS,200325,141944,58381,2634,1603,1274719,,,,,
12/22/2020,MT,77947,77947,0,623,0,482825,,,,,
12/22/2020,NC,488902,451384,37518,5255,666,4327528,,,,,
12/22/2020,ND,90723,88128,2595,270,89,317498,,,,,
12/22/2020,NE,158324,,,1221,0,796793,,,,,
12/22/2020,NH,38008,,,620,140,614754,,,,,
12/22/2020,NJ,485445,,,5229,656,3553562,,,,,
12/22/2020,NM,132075,,,1267,0,901388,,,,,
12/22/2020,NV,206974,,,1090,0,1173814,,,,,
12/22/2020,NY,479498,,,6260,0,8108103,,,,,
12/22/2020,OH,637032,576802,60230,7678,1650,5127508,,,,,
12/22/2020,OK,276095,224254,51841,3717,1778,1664378,,,,,
12/22/2020,OR,105073,103353,1720,1318,0,1675562,,,,,
12/22/2020,PA,571551,517859,53692,7962,2088,5567315,,,,,
12/22/2020,RI,81187,,,956,0,463388,,,,,
12/22/2020,SC,287886,262538,25348,4329,577,2137683,,,,,
12/22/2020,SD,95509,,,435,117,363438,,,,,
12/22/2020,TN,534019,477100,56919,4441,1684,2812133,,,,,
12/22/2020,TX,1613095,,,21147,3415,9977436,,,,,
12/22/2020,UT,255085,255085,0,2302,0,979709,,,,,
12/22/2020,VA,319133,271811,47322,4651,1313,3364939,,,,,
12/22/2020,VT,6608,,,74,0,322539,,,,,
12/22/2020,WA,227887,,,1252,83,2885677,,,,,
12/22/2020,WI,497380,461015,36365,3027,624,2624358,,,,,
12/22/2020,WV,74737,61660,13077,1400,418,881917,,,,,
12/22/2020,WY,42379,36550,5829,261,103,261868,,,,,
12/23/2020,AK,43361,,,360,0,306967,,,,,
12/23/2020,AL,334569,271500,63069,4758,1597,2171853,,,,,
12/23/2020,AR,207941,,,2893,893,1316299,,,,,
12/23/2020,AZ,473273,452680,20593,6058,475,2844526,,,,,
12/23/2020,CA,1964076,,,39069,0,13680081,,,,,
12/23/2020,CO,316500,303493,13007,2948,146,2212898,,,,,
12/23/2020,CT,170705,160524,10181,1745,178,1487891,,,,,
12/23/2020,DC,27226,,,326,0,296719,,,,,
12/23/2020,DE,52235,50139,2096,0,0,405885,,,,,
12/23/2020,FL,1213760,,,11100,0,8989580,,,,,
12/23/2020,GA,608290,524055,84235,7773,2620,4088801,,,,,
12/23/2020,HI,20184,,,95,0,519508,,,,,
12/23/2020,IA,271308,,,2098,577,1336417,,,,,
12/23/2020,ID,133985,111461,22524,1391,281,667796,,,,,
12/23/2020,IL,918070,918070,0,6762,0,5296715,,,,,
12/23/2020,IN,476538,,,4662,0,2795541,,,,,
12/23/2020,KS,209689,176819,32870,5089,1635,1233215,,,,,
12/23/2020,KY,250280,202044,48236,2936,834,1927164,,,,,
12/23/2020,LA,293934,,,2974,943,1964981,,,,,
12/23/2020,MA,332548,322652,9896,4509,0,2808254,,,,,
12/23/2020,MD,260728,,,2866,0,2378814,,,,,
12/23/2020,ME,21226,18258,2968,735,173,721830,,,,,
12/23/2020,MI,508449,469928,38521,3820,377,4532233,,,,,
12/23/2020,MN,402519,,,1508,299,2347201,,,,,
12/23/2020,MO,373580,,,3141,0,2712729,,,,,
12/23/2020,MS,202651,142715,59936,2326,1555,1274719,,,,,
12/23/2020,MT,78522,78522,0,575,0,482825,,,,,
12/23/2020,NC,502214,461918,40296,13312,2778,4327528,,,,,
12/23/2020,ND,90948,88317,2631,225,36,317498,,,,,
12/23/2020,NE,159662,,,1338,0,796793,,,,,
12/23/2020,NH,38512,,,504,129,614754,,,,,
12/23/2020,NJ,490882,,,5437,635,3553562,,,,,
12/23/2020,NM,133242,,,1167,0,901388,,,,,
12/23/2020,NV,209962,,,2988,0,1173814,,,,,
12/23/2020,NY,487062,,,7564,0,8108103,,,,,
12/23/2020,OH,644822,583118,61704,7790,1474,5127508,,,,,
12/23/2020,OK,276095,224254,51841,0,0,1664378,,,,,
12/23/2020,OR,105970,104250,1720,897,0,1675562,,,,,
12/23/2020,PA,581156,525803,55353,9605,1661,5567315,,,,,
12/23/2020,RI,82066,,,879,0,463388,,,,,
12/23/2020,SC,291063,264946,26117,3177,769,2137683,,,,,
12/23/2020,SD,96040,,,531,153,363438,,,,,
12/23/2020,TN,541240,481706,59534,7221,2615,2812133,,,,,
12/23/2020,TX,1636458,,,23363,3523,9977436,,,,,
12/23/2020,UT,257697,257697,0,2612,0,979709,,,,,
12/23/2020,VA,323915,275235,48680,4782,1358,3364939,,,,,
12/23/2020,VT,6680,,,72,4,322539,,,,,
12/23/2020,WA,230202,,,2315,204,2885677,,,,,
12/23/2020,WI,500443,463594,36849,3063,484,2624358,,,,,
12/23/2020,WV,75936,62419,13517,1199,440,881917,,,,,
12/23/2020,WY,42664,36700,5964,285,135,261868,,,,,
12/24/2020,AK,43629,,,268,0,306967,,,,,
12/24/2020,AL,338801,274679,64122,4232,1053,2171853,,,,,
12/24/2020,AR,211145,,,3204,846,1316299,,,,,
12/24/2020,AZ,473997,452680,21317,724,724,2844526,,,,,
12/24/2020,CA,2003146,,,39070,0,13680081,,,,,
12/24/2020,CO,319530,306339,13191,3030,184,2212898,,,,,
12/24/2020,CT,172743,162449,10294,2038,113,1487891,,,,,
12/24/2020,DC,27436,,,210,0,296719,,,,,
12/24/2020,DE,53015,50887,2128,780,32,405885,,,,,
12/24/2020,FL,1226530,,,12770,0,8989580,,,,,
12/24/2020,GA,618576,531954,86622,10286,2387,4088801,,,,,
12/24/2020,HI,20309,,,125,0,519508,,,,,
12/24/2020,IA,272839,,,1531,428,1336417,,,,,
12/24/2020,ID,135233,112397,22836,1248,312,667796,,,,,
12/24/2020,IL,925107,925107,0,7037,0,5296715,,,,,
12/24/2020,IN,482734,,,6196,0,2795541,,,,,
12/24/2020,KS,209689,176819,32870,0,0,1233215,,,,,
12/24/2020,KY,250280,202044,48236,0,0,1927164,,,,,
12/24/2020,LA,296499,,,2565,372,1964981,,,,,
12/24/2020,MA,338203,328307,9896,5655,0,2808254,,,,,
12/24/2020,MD,263160,,,2432,0,2378814,,,,,
12/24/2020,ME,21226,18258,2968,0,0,721830,,,,,
12/24/2020,MI,508449,469928,38521,0,0,4532233,,,,,
12/24/2020,MN,404403,,,1884,325,2347201,,,,,
12/24/2020,MO,376811,,,3231,0,2712729,,,,,
12/24/2020,MS,204178,143417,60761,1527,825,1274719,,,,,
12/24/2020,MT,78929,78929,0,407,0,482825,,,,,
12/24/2020,NC,502214,461918,40296,0,0,4327528,,,,,
12/24/2020,ND,91222,88587,2635,274,4,317498,,,,,
12/24/2020,NE,160357,,,695,0,796793,,,,,
12/24/2020,NH,38902,,,390,38,614754,,,,,
12/24/2020,NJ,496140,,,5258,554,3553562,,,,,
12/24/2020,NM,135166,,,1924,0,901388,,,,,
12/24/2020,NV,212211,,,2249,0,1173814,,,,,
12/24/2020,NY,494968,,,7906,0,8108103,,,,,
12/24/2020,OH,653650,590630,63020,8828,1316,5127508,,,,,
12/24/2020,OK,276095,224254,51841,0,0,1664378,,,,,
12/24/2020,OR,106821,105101,1720,851,0,1675562,,,,,
12/24/2020,PA,590386,532939,57447,9230,2094,5567315,,,,,
12/24/2020,RI,82066,,,0,0,463388,,,,,
12/24/2020,SC,295649,268302,27347,4586,1230,2137683,,,,,
12/24/2020,SD,96546,,,506,133,363438,,,,,
12/24/2020,TN,546497,485728,60769,5257,1235,2812133,,,,,
12/24/2020,TX,1653522,,,17064,3764,9977436,,,,,
12/24/2020,UT,260589,260589,0,2892,0,979709,,,,,
12/24/2020,VA,327993,278048,49945,4078,1265,3364939,,,,,
12/24/2020,VT,6781,,,101,0,322539,,,,,
12/24/2020,WA,233093,,,2891,187,2885677,,,,,
12/24/2020,WI,503706,466393,37313,3263,464,2624358,,,,,
12/24/2020,WV,77239,63518,13721,1303,204,881917,,,,,
12/24/2020,WY,42664,36700,5964,0,0,261868,,,,,
12/25/2020,AK,43629,,,0,0,306967,,,,,
12/25/2020,AL,342426,277754,64672,3625,550,2171853,,,,,
12/25/2020,AR,213267,,,2122,282,1316299,,,,,
12/25/2020,AZ,486935,465013,21922,12938,605,2844526,,,,,
12/25/2020,CA,2042290,,,39144,0,13680081,,,,,
12/25/2020,CO,322189,308907,13282,2659,91,2212898,,,,,
12/25/2020,CT,172743,162449,10294,0,0,1487891,,,,,
12/25/2020,DC,27436,,,0,0,296719,,,,,
12/25/2020,DE,53653,51486,2167,638,39,405885,,,,,
12/25/2020,FL,1226530,,,0,8252,8989580,,,,,
12/25/2020,GA,624630,537079,87551,6054,929,4088801,,,,,
12/25/2020,HI,20428,,,119,0,519508,,,,,
12/25/2020,IA,274013,,,1174,307,1336417,,,,,
12/25/2020,ID,135233,112397,22836,0,0,667796,,,,,
12/25/2020,IL,930849,930849,0,5742,0,5296715,,,,,
12/25/2020,IN,488180,,,5446,0,2795541,,,,,
12/25/2020,KS,209689,176819,32870,0,0,1233215,,,,,
12/25/2020,KY,250280,202044,48236,0,0,1927164,,,,,
12/25/2020,LA,296499,,,0,0,1964981,,,,,
12/25/2020,MA,338203,328307,9896,0,0,2808254,,,,,
12/25/2020,MD,265440,,,2280,0,2378814,,,,,
12/25/2020,ME,21547,18517,3030,321,62,721830,,,,,
12/25/2020,MI,508449,469928,38521,0,0,4532233,,,,,
12/25/2020,MN,404403,,,0,0,2347201,,,,,
12/25/2020,MO,378887,,,2076,0,2712729,,,,,
12/25/2020,MS,205023,143736,61287,845,526,1274719,,,,,
12/25/2020,MT,78929,78929,0,0,0,482825,,,,,
12/25/2020,NC,508559,467480,41079,6345,783,4327528,,,,,
12/25/2020,ND,91355,88719,2636,133,1,317498,,,,,
12/25/2020,NE,161162,,,805,0,796793,,,,,
12/25/2020,NH,38902,,,0,0,614754,,,,,
12/25/2020,NJ,501543,,,5403,343,3553562,,,,,
12/25/2020,NM,136622,,,1456,0,901388,,,,,
12/25/2020,NV,214064,,,1853,0,1173814,,,,,
12/25/2020,NY,503243,,,8275,0,8108103,,,,,
12/25/2020,OH,653650,590630,63020,0,0,5127508,,,,,
12/25/2020,OK,283310,229462,53848,7215,2007,1664378,,,,,
12/25/2020,OR,107718,105998,1720,897,0,1675562,,,,,
12/25/2020,PA,597560,539519,58041,7174,594,5567315,,,,,
12/25/2020,RI,82066,,,0,0,463388,,,,,
12/25/2020,SC,298941,271197,27744,3292,397,2137683,,,,,
12/25/2020,SD,96546,,,0,0,363438,,,,,
12/25/2020,TN,546497,485728,60769,0,0,2812133,,,,,
12/25/2020,TX,1657857,,,4335,993,9977436,,,,,
12/25/2020,UT,260589,260589,0,0,0,979709,,,,,
12/25/2020,VA,329577,279153,50424,1584,479,3364939,,,,,
12/25/2020,VT,6781,,,0,0,322539,,,,,
12/25/2020,WA,233093,,,0,0,2885677,,,,,
12/25/2020,WI,505345,467899,37446,1639,133,2624358,,,,,
12/25/2020,WV,78836,64718,14118,1597,397,881917,,,,,
12/25/2020,WY,42664,36700,5964,0,0,261868,,,,,
12/26/2020,AK,43990,,,361,0,306967,,,,,
12/26/2020,AL,343458,278657,64801,1032,129,2171853,,,,,
12/26/2020,AR,213969,,,702,42,1316299,,,,,
12/26/2020,AZ,493041,470474,22567,6106,645,2844526,,,,,
12/26/2020,CA,2072665,,,30375,0,13680081,,,,,
12/26/2020,CO,323619,310345,13274,1430,-8,2212898,,,,,
12/26/2020,CT,172743,162449,10294,0,0,1487891,,,,,
12/26/2020,DC,27710,,,274,0,296719,,,,,
12/26/2020,DE,54473,52288,2185,820,18,405885,,,,,
12/26/2020,FL,1243118,,,16588,0,8989580,,,,,
12/26/2020,GA,628788,540758,88030,4158,479,4088801,,,,,
12/26/2020,HI,20537,,,109,0,519508,,,,,
12/26/2020,IA,274406,,,393,83,1336417,,,,,
12/26/2020,ID,135787,112838,22949,554,113,667796,,,,,
12/26/2020,IL,934142,934142,0,3293,0,5296715,,,,,
12/26/2020,IN,492021,,,3841,0,2795541,,,,,
12/26/2020,KS,209689,176819,32870,0,0,1233215,,,,,
12/26/2020,KY,255563,206356,49207,5283,971,1927164,,,,,
12/26/2020,LA,296499,,,0,0,1964981,,,,,
12/26/2020,MA,345627,335731,9896,7424,0,2808254,,,,,
12/26/2020,MD,267198,,,1758,0,2378814,,,,,
12/26/2020,ME,21881,18770,3111,334,81,721830,,,,,
12/26/2020,MI,516326,477269,39057,7877,536,4532233,,,,,
12/26/2020,MN,406545,,,2142,192,2347201,,,,,
12/26/2020,MO,380643,,,1756,0,2712729,,,,,
12/26/2020,MS,206388,144230,62158,1365,871,1274719,,,,,
12/26/2020,MT,79433,79433,0,504,0,482825,,,,,
12/26/2020,NC,513930,472488,41442,5371,363,4327528,,,,,
12/26/2020,ND,91465,88803,2662,110,26,317498,,,,,
12/26/2020,NE,161337,,,175,0,796793,,,,,
12/26/2020,NH,39933,,,1031,639,614754,,,,,
12/26/2020,NJ,506145,,,4602,603,3553562,,,,,
12/26/2020,NM,137226,,,604,0,901388,,,,,
12/26/2020,NV,215653,,,1589,0,1173814,,,,,
12/26/2020,NY,510100,,,6857,0,8108103,,,,,
12/26/2020,OH,664668,600330,64338,11018,1318,5127508,,,,,
12/26/2020,OK,285914,231505,54409,2604,561,1664378,,,,,
12/26/2020,OR,108326,106606,1720,608,0,1675562,,,,,
12/26/2020,PA,605141,547125,58016,7581,-25,5567315,,,,,
12/26/2020,RI,82066,,,0,0,463388,,,,,
12/26/2020,SC,303857,275896,27961,4916,217,2137683,,,,,
12/26/2020,SD,96963,,,417,123,363438,,,,,
12/26/2020,TN,560892,497374,63518,14395,2749,2812133,,,,,
12/26/2020,TX,1660551,,,2694,438,9977436,,,,,
12/26/2020,UT,264078,264078,0,3489,0,979709,,,,,
